date;PM10;NO2;O3;SO2;PM25;CO;TEMP;DV;PP;PA;VV;RS;UR;NOx;NO
27/07/2019 18:30;17;16,28;57,97;;10;0,136;20,17;111,3;0;918,34;1,68;0;49;;
27/07/2019 19:30;20;19,26;40,84;;6;0,202;18,83;88,65;0;918,79;0,97;0;53;;
27/07/2019 20:30;28;18,22;23,22;;15;0,322;17,66;240,94;0;919,12;1,06;0;58;;
27/07/2019 21:30;;7,02;27,29;;;0,195;17,72;155,86;0;919,27;1,18;0;58;;
27/07/2019 22:30;16;4,81;13,6;;10;0,222;16,93;222,69;0;919,2;0,99;0;61;;
27/07/2019 23:30;15;6,37;10,29;;10;0,235;16,08;209,19;0;919,01;0,93;0;64;;
28/07/2019 00:30;14;3,97;4,05;;9;0,223;15,1;39,59;0;918,6;0,52;0;68;;
28/07/2019 01:30;22;4,14;3,71;;10;0,27;14,43;268,79;0;918,12;0,86;0;70;;
28/07/2019 02:30;27;4,37;3,03;;17;0,284;13,46;303,36;0;917,5;0,31;0;74;;
28/07/2019 03:30;25;4,06;3,1;;20;0,276;13,18;278,97;0;917,34;0,72;0;75;;
28/07/2019 04:30;14;2,49;4,07;;8;0,198;12,51;299,63;0;917,33;0,38;0;77;;
28/07/2019 05:30;10;7,56;7,98;;5;0,197;12,28;315,31;0;917,47;0,26;0;77;;
28/07/2019 06:30;7;12,01;21,78;;6;0,132;13,06;240,41;0;917,93;1,46;7,18;73;;
28/07/2019 07:30;12;12,39;48,88;;6;0,071;15,9;224,46;0;918,5;1,67;137,46;62;;
28/07/2019 08:30;8;8,5;50,53;;3;0,075;21,11;181,88;0;918,89;1,3;320,04;47;;
28/07/2019 09:30;12;11,02;46,01;;8;0,153;23,62;37,42;0;919,22;1,9;490,9;41;;
28/07/2019 10:30;;8,49;45,97;;;0,145;25;48,85;0;919,16;2,28;621,35;38;;
28/07/2019 11:30;9;5,82;49,73;;;0,144;25,88;50,91;0;918,61;2,24;695,16;34;;
28/07/2019 12:30;;5,48;55,8;;;0,16;26,73;64,42;0;917,43;2,12;697,86;30;;
28/07/2019 13:30;8;5,21;61,26;;;0,176;27,26;47,9;0;916,49;2,21;644,77;27;;
28/07/2019 14:30;12;5,51;63,63;;6;0,175;27,83;119,73;0;916,09;2,05;531,53;24;;
28/07/2019 15:30;;7,34;64,49;;5;0,178;27,75;44,74;0;915,89;2,21;369,74;24;;
28/07/2019 16:30;14;11,35;68,38;;10;0,211;26,73;76,91;0;916,17;2,09;180,12;27;;
28/07/2019 17:30;22;8,35;77,11;;11;0,205;23,49;159,34;0;916,44;1,71;21,3;36;;
28/07/2019 18:30;23;8,86;66,76;;10;0,205;20,95;171,46;0;916,68;1,59;0;45;;
28/07/2019 19:30;22;13,98;44,55;;11;0,187;19,88;138,03;0;917,12;1,36;0;;;
28/07/2019 20:30;18;10,12;30,47;;14;0,174;19,22;190,12;0;917,56;1,08;0;49;;
28/07/2019 21:30;17;4,52;26,63;;14;0,112;18,84;189,18;0;918;1,52;0;49;;
28/07/2019 22:30;19;3,6;14,08;;8;0,092;17,91;308,37;0;918,23;1,66;0;53;;
28/07/2019 23:30;21;2,09;16,07;;5;0,053;17,33;233,29;0;917,86;1,68;0;56;;
29/07/2019 00:30;11;0,9;8,37;;8;0,051;16,97;276,03;0;917,35;1,65;0;;;
29/07/2019 01:30;15;0,63;8,7;;6;0,025;16,74;279,99;0;916,93;1,47;0;57;;
29/07/2019 02:30;12;0,72;8,69;;7;0,018;16,32;268,73;0;916,52;1,35;0;57;;
29/07/2019 03:30;7;0,59;8,74;;;0,017;16,31;271,35;0;916,34;1,31;0;58;;
29/07/2019 04:30;13;0,7;8,48;;9;0,019;15,91;172,73;0;916,46;1,47;0;60;;
29/07/2019 05:30;11;1,89;19,34;;;0,027;15,66;200,38;0;916,85;1,72;0;62;;
29/07/2019 06:30;12;7,31;31,06;;11;0,066;15,27;221,05;0;917,36;1,64;5,98;66;;
29/07/2019 07:30;19;15,59;49,53;;8;0,123;16,17;208,1;0;917,82;1,3;134,72;67;;
29/07/2019 08:30;20;9,38;53,19;;11;0,112;20,22;166,97;0;918,24;2,11;317,1;56;;
29/07/2019 09:30;23;7,26;53,34;;7;0,129;21,95;167,68;0;918,63;2,39;485,55;50;;
29/07/2019 10:30;21;11,23;48,66;;10;0,194;23,85;125,6;0;918,35;2,45;617,03;45;;
29/07/2019 11:30;17;9,81;51,38;;13;0,193;25,18;123,29;0;917,65;2,69;683,22;40;;
29/07/2019 12:30;20;15,23;49,99;;8;0,224;26,59;20,79;0;917,1;3,06;698,44;33;;
29/07/2019 13:30;18;14,07;53,18;;7;0,221;27,25;17,22;0;915,94;2,84;644,24;30;;
29/07/2019 14:30;17;17,62;58,12;;11;0,237;26,5;23,83;0;915,46;1,63;347,49;30;;
29/07/2019 15:30;20;22,16;57,24;;12;0,273;25,96;39,07;0;915,12;1,72;240,68;32;;
29/07/2019 16:30;26;24,14;54,32;;15;0,238;25,85;81,22;0;915,24;1,83;145,01;36;;
29/07/2019 17:30;25;27,35;58,2;;15;0,221;22,43;103,01;0;915,98;1,89;11,81;45;;
29/07/2019 18:30;19;19,27;57,19;;8;0,205;21,18;101,73;0;915,98;2,07;0;50;;
29/07/2019 19:30;18;14,26;43,58;;10;0,188;20,83;87,35;0;916,5;2,09;0;54;;
29/07/2019 20:30;25;11,22;32,44;;15;0,186;20,4;47,99;0;916,83;1,8;0;56;;
29/07/2019 21:30;23;6,19;27,22;;13;0,17;19,99;71,61;0;917,14;1,97;0;57;;
29/07/2019 22:30;20;2,9;15,43;;12;0,097;19,61;85,39;0;917,35;2,38;0;58;;
29/07/2019 23:30;15;1,82;16,06;;8;0,046;18,79;92,92;0;917,35;2,2;0;62;;
30/07/2019 00:30;9;0,75;7,93;;6;0,032;18,36;107,7;0;917,05;2,02;0;64;;
30/07/2019 01:30;8;0,6;7,9;;5;0,021;17,87;96,17;0;916,31;2,16;0;66;;
30/07/2019 02:30;7;0,54;7,61;;;0,01;17,24;85,27;0;915,83;1,84;0;69;;
30/07/2019 03:30;6;0,49;7,31;;;0,01;16,97;74,5;0;915,44;2,15;0;72;;
30/07/2019 04:30;2;0,61;6,76;;;;16,6;82,47;0;915,39;1,81;0;;;
30/07/2019 05:30;3;2,09;15,08;;;;16,49;82,16;0;915,77;1,88;0;75;;
30/07/2019 06:30;5;8,28;24,96;;;0,044;16,41;88,85;0;916,11;2,08;7,42;75;;
30/07/2019 07:30;10;19,93;38,03;;6;0,115;17;57,49;0;916,72;1,92;85,78;73;;
30/07/2019 08:30;11;16,25;40,02;;7;0,123;18,48;58,19;0;917,28;2,19;218,26;67;;
30/07/2019 09:30;20;11,54;42,59;;4;0,113;20,48;38,42;0;917,73;2,45;386,37;60;;
30/07/2019 10:30;16;11,79;43,05;;4;0,152;22,82;29,26;0;917,56;2,23;611,66;52;;
30/07/2019 11:30;14;13,31;46,17;;7;0,174;24,38;7,07;0;916,78;2,1;674,75;47;;
30/07/2019 12:30;15;14,82;54,62;;7;0,228;25,27;351,38;0;915,95;1,94;674,74;44;;
30/07/2019 13:30;28;20,59;58,4;;8;0,263;26,32;341,89;0;915,06;2,12;604,48;41;;
30/07/2019 14:30;29;21,97;59,09;;9;0,292;26,33;333,99;0;914,63;2,35;468,77;39;;
30/07/2019 15:30;24;25,39;52,08;;9;0,294;26,31;330,85;0;914,14;2,43;298,81;37;;
30/07/2019 16:30;29;33,1;45,06;;16;0,326;26,02;332,83;0;914,32;2,16;170,68;36;;
30/07/2019 17:30;41;52,42;28,42;;10;0,519;24,03;335,11;0;914,38;1,5;23,84;41;;
30/07/2019 18:30;56;55,27;16,82;;28;0,705;21,82;347,78;0;914,47;1,29;0;51;;
30/07/2019 19:30;19;28,06;22,43;;8;0,243;20,02;62,89;0;915,01;0,92;0;62;;
30/07/2019 20:30;25;19,21;15,72;;15;0,256;19,01;168,6;0;915,25;1,16;0;66;;
30/07/2019 21:30;15;11,66;14,89;;9;0,17;18,35;46,38;0;915,42;0,65;0;68;;
30/07/2019 22:30;11;5,63;8,26;;8;0,163;17,45;44,61;0;915,49;;0;71;;
30/07/2019 23:30;21;7,6;6,2;;12;0,191;16,79;152,72;0;915,27;;0;74;;
31/07/2019 00:30;12;3,83;3,01;;9;0,146;16,37;157,18;0;915;0,23;0;76;;
31/07/2019 01:30;15;3,39;3,15;;5;0,119;15,82;150,07;0;914,46;0,23;0;78;;
31/07/2019 02:30;15;3,13;3,02;;7;0,12;15,87;257,22;0;914,02;0,29;0;79;;
31/07/2019 03:30;22;1,88;4,84;;13;0,054;17,21;302,65;0;914,22;1,75;0;71;;
31/07/2019 04:30;22;2,86;3,41;;13;0,065;16,93;342,43;0;913,92;0,23;0;72;;
31/07/2019 05:30;36;7,26;8,09;;21;0,121;16,98;291,58;0;914,2;0,52;0;71;;
31/07/2019 06:30;49;18,91;9,94;;30;0,331;15,94;197,45;0;914,42;0,38;5,45;75;;
31/07/2019 07:30;49;37,88;17,45;;25;0,582;17,1;349,96;0;915,12;0,3;132,18;72;;
31/07/2019 08:30;32;34,65;27,26;;18;0,443;21,66;47,47;0;915,43;0,88;314,54;56;;
31/07/2019 09:30;;49,03;24,23;;;0,671;24,29;346,79;0;915,55;1,23;478,48;48;;
31/07/2019 10:30;35;33,14;35,95;;16;0,484;25,86;342,71;0;915,18;1,56;605,49;43;;
31/07/2019 11:30;28;25,02;46,79;;10;0,358;27,06;342,76;0;914,86;2,09;690,07;38;;
31/07/2019 12:30;;28,91;55,88;;18;0,358;27,22;333,94;0;914,62;2,4;533,14;37;;
31/07/2019 13:30;37;25,81;63,52;;19;0,296;28,3;326,15;0;913,34;2,69;631,85;32;;
31/07/2019 14:30;29;26,77;61,86;;15;0,315;28,54;323,31;0;912,56;2,37;487,93;29;;
31/07/2019 15:30;52;36,7;53,28;;17;0,398;28,38;327,31;0;912,24;2,45;307,83;31;;
31/07/2019 16:30;48;37,23;50,35;;17;0,372;27,3;329,88;0;912,29;2,67;156,82;33;;
31/07/2019 17:30;43;48,41;43,01;;14;0,383;25,16;316,25;0;912,57;1,66;17,6;37;;
31/07/2019 18:30;63;65,81;17,11;;22;0,683;23,01;302,77;0;912,9;1,02;0;41;;
31/07/2019 19:30;66;52,43;11,27;;27;0,781;21,35;250,17;0;913,42;1,14;0;47;;
31/07/2019 20:30;38;34,07;9,24;;24;0,617;20,29;288,95;0;913,75;0,93;0;48;;
31/07/2019 21:30;31;24,51;7,26;;16;0,601;19,8;284,78;0;914,18;0,23;0;52;;
31/07/2019 22:30;30;13,89;4,11;;17;0,516;18,77;303,22;0;914,2;0,22;0;55;;
31/07/2019 23:30;50;14,66;3,59;;33;0,776;18,37;340,56;0;914,4;0,26;0;58;;
01/08/2019 00:30;33;5,65;3,52;;22;0,496;19,31;175,05;0;914,54;1,24;0;58;;
01/08/2019 01:30;22;2,42;6,31;;9;0,174;19,7;286,67;0;914,16;1;0;54;;
01/08/2019 02:30;21;1,93;6,86;;9;0,124;18,48;331,72;0;913,79;0,68;0;62;;
01/08/2019 03:30;13;1,55;7,67;;6;0,091;18,13;189,1;0;913,52;0,88;0;62;;
01/08/2019 04:30;12;0,99;8,39;;10;0,071;17,39;162,46;0;913,17;0,99;0;63;;
01/08/2019 05:30;12;2,1;21,1;;6;0,05;18,19;150,4;0;913,13;1,55;0;59;;
01/08/2019 06:30;17;10,79;31,32;;12;0,103;17,28;120,33;0;913,64;1,22;8,56;64;;
01/08/2019 07:30;22;20,08;51,19;;8;0,148;19,09;81,95;0;914,24;1,49;137,24;60;;
01/08/2019 08:30;25;18,18;51,51;;10;0,178;22,48;64,89;0;914,9;1,8;318,07;50;;
01/08/2019 09:30;31;15,79;49,59;;14;0,207;24,02;42,78;0;915,41;2,38;486,96;47;;
01/08/2019 10:30;36;12,68;52,29;;11;0,268;25,01;50,32;0;915,4;2,58;614,57;46;;
01/08/2019 11:30;32;17,67;57,34;;19;0,28;26,9;13,69;0;914,84;2,29;685,23;41;;
01/08/2019 12:30;;18,31;67,95;;14;0,301;27,67;37,76;0;914,37;2,28;662,38;38;;
01/08/2019 13:30;25;18,41;66,12;;11;0,29;28,57;345,85;0;913,13;2,29;625,69;32;;
01/08/2019 14:30;26;13,65;73,41;;15;0,219;27,97;33,23;0;912,36;1,97;433,54;34;;
01/08/2019 15:30;28;18,81;59,16;;10;0,238;28,21;25,58;0;912,09;2,31;342,37;36;;
01/08/2019 16:30;34;18,69;50,08;;17;0,22;26,97;29,37;0;912,37;2,12;171,43;40;;
01/08/2019 17:30;27;27,41;41,7;;12;0,243;24;46,4;0;912,83;1,86;20,38;48;;
01/08/2019 18:30;27;31,29;34,3;;10;0,254;21,79;29,64;0;913,52;1,67;0;55;;
01/08/2019 19:30;;28,91;25,88;;8;0,21;20,71;22,74;0;914,19;1,18;0;57;;
01/08/2019 20:30;17;13,75;25,49;;6;0,12;20,12;113,6;0;914,73;1,38;0;59;;
01/08/2019 21:30;24;16,54;13,7;;14;0,312;19,14;194,78;0;914,93;1,05;0;61;;
01/08/2019 22:30;23;9,58;7,21;;14;0,262;18,1;148,98;0;915,25;0,66;0;66;;
01/08/2019 23:30;30;11,31;5;;16;0,325;17,34;147,07;0;915,22;0,35;0;69;;
02/08/2019 00:30;15;3,5;4,21;;;0,155;17,4;210,28;0;914,98;1,71;0;68;;
02/08/2019 01:30;15;1,85;5,79;;7;0,078;17,1;222,9;0;914,49;1,63;0;69;;
02/08/2019 02:30;11;1,35;6,29;;7;0,036;17,11;211,53;0;914,19;1,79;0;69;;
02/08/2019 03:30;12;1,73;5,52;;5;0,023;16,16;225,41;0;913,94;0,85;0;72;;
02/08/2019 04:30;21;3,07;3,96;;8;0,049;15,48;249,26;0;914,06;0,67;0;74;;
02/08/2019 05:30;29;8,65;8,01;;14;0,166;15,28;258,03;0;914,31;0,62;0;75;;
02/08/2019 06:30;98;23,46;9,25;;62;0,482;14,82;153,83;0;914,8;0,37;10,68;78;;
02/08/2019 07:30;60;46,28;15,45;;27;0,96;16,87;356,82;0;915,21;0,44;141,97;72;;
02/08/2019 08:30;47;53,4;18,76;;17;0,823;22,08;343,35;0;915,63;1,37;312,61;52;;
02/08/2019 09:30;28;36;31,49;;17;0,445;25,45;351,67;0;916;1,6;489,12;41;;
02/08/2019 10:30;24;23,03;43,38;;13;0,321;27,34;354,34;0;915,86;1,75;619,26;35;;
02/08/2019 11:30;22;22,42;50,87;;9;0,333;28,58;343,25;0;915,18;1,81;695,72;31;;
02/08/2019 12:30;32;30,96;58,17;;17;0,355;29,46;332,38;0;914,31;2,41;706,98;27;;
02/08/2019 13:30;41;29,4;62,22;;15;0,349;30,04;331,48;0;913,32;2,52;630,16;24;;
02/08/2019 14:30;;27,85;66,42;;9;0,31;30,51;326,78;0;912,51;2,02;482,52;19;;
02/08/2019 15:30;28;27,03;63,8;;11;0,306;29,97;316,62;0;912,23;2,29;362,84;21;;
02/08/2019 16:30;;36,84;56,99;;8;0,347;29,51;325,15;0;912,14;1,71;161,54;23;;
02/08/2019 17:30;50;67,71;30,59;;17;0,595;26,82;314,86;0;912,31;0,69;18,06;29;;
02/08/2019 18:30;59;74,11;13,9;;27;0,816;23,96;354,34;0;912,77;0,28;0;36;;
02/08/2019 19:30;43;50,53;19,62;;18;0,616;23,57;98,16;0;913,41;1,02;0;40;;
02/08/2019 20:30;34;25,89;21,4;;15;0,374;23,17;33,81;0;914,04;0,98;0;45;;
02/08/2019 21:30;;11,54;23,6;;16;0,264;21,7;112,04;0;914,31;1,07;0;50;;
02/08/2019 22:30;27;11,18;7,92;;16;0,473;20,37;151,84;0;914,33;0,59;0;56;;
02/08/2019 23:30;35;14,38;4,24;;20;0,53;19,12;122,68;0;914,25;0,26;0;62;;
03/08/2019 00:30;31;7,16;1,82;;12;0,475;18,32;42,11;0;913,98;0,4;0;66;;
03/08/2019 01:30;24;4,76;3,28;;16;0,3;17,78;97,26;0;913,89;0,34;0;67;;
03/08/2019 02:30;21;3,37;4,22;;12;0,231;17,69;185,63;0;913,5;0,73;0;67;;
03/08/2019 03:30;13;1,81;5,21;;12;0,14;17,32;220,94;0;913,1;0,83;0;69;;
03/08/2019 04:30;10;2,54;4,19;;9;0,158;16,41;192,22;0;913,01;0,23;0;73;;
03/08/2019 05:30;15;7,97;8,41;;10;0,124;15,94;113,69;0;913,23;0,24;0;75;;
03/08/2019 06:30;22;22,26;13,39;;11;0,17;16,3;83,72;0;913,73;0,23;12,8;73;;
03/08/2019 07:30;28;41,85;21,78;;13;0,322;18,31;175,21;0;914,33;0,5;137,87;67;;
03/08/2019 08:30;29;42,1;26,67;;14;0,372;22,47;9,77;0;914,89;0,84;225,68;51;;
03/08/2019 09:30;19;24,93;40,31;;10;0,265;24,15;24,12;0;915,33;1,35;389,67;45;;
03/08/2019 10:30;21;19,6;44,81;;9;0,226;25,18;353,65;0;915,58;1,33;407,29;41;;
03/08/2019 11:30;25;20,4;50,92;;8;0,259;26,95;336,62;0;915,24;1,52;566,31;36;;
03/08/2019 12:30;28;19,2;65,68;;9;0,233;27,79;346,16;0;914,71;1,31;471,36;33;;
03/08/2019 13:30;35;23,11;74,15;;14;0,272;27,26;6,48;0;913,81;1,34;419,91;36;;
03/08/2019 14:30;42;25,03;83,44;;21;0,291;27,74;335,06;0;913,31;1,55;307,35;35;;
03/08/2019 15:30;37;21,41;69,75;;17;0,265;28,33;328,12;0;913,04;1,91;297,36;33;;
03/08/2019 16:30;33;19,99;67,2;;12;0,234;26,55;338,85;0;913,26;1,39;74,88;36;;
03/08/2019 17:30;38;20,43;74,64;;18;0,213;24,53;59,49;0;913,49;1,36;6,23;46;;
03/08/2019 18:30;;21,31;59,92;;17;0,227;23,49;71,82;0;913,81;1,17;0;50;;
03/08/2019 19:30;40;18,74;49,38;;18;0,272;23,17;286,65;0;914,41;0,82;0;49;;
03/08/2019 20:30;28;12,3;34,71;;19;0,235;22,45;203,82;0;914,83;1,29;0;54;;
03/08/2019 21:30;34;5,23;23,51;;18;0,197;20,73;171,96;0;915,18;2,09;0;62;;
03/08/2019 22:30;26;3,22;12,59;;13;0,174;20,05;229,21;0;915,61;1,55;0;65;;
03/08/2019 23:30;21;3,1;12,22;;16;0,153;19,48;224,27;0;915,83;1,29;0;68;;
04/08/2019 00:30;21;0,85;6,91;;17;0,096;18,93;197,86;0;915,84;2,21;0;71;;
04/08/2019 01:30;15;0,74;7,27;;14;0,078;18,68;106,22;0;915,92;1,62;0;73;;
04/08/2019 02:30;14;0,62;7,16;;10;0,063;18,23;131,9;0;915,65;1,43;0;74;;
04/08/2019 03:30;19;0,48;7,44;;11;0,045;18,35;119,57;0;915,58;1,73;0;72;;
04/08/2019 04:30;12;0,5;7,45;;8;0,028;17,96;85,94;0;915,55;2,25;0;71;;
04/08/2019 05:30;19;1,04;17,01;;7;;17,31;83,52;0;916;2,61;0;73;;
04/08/2019 06:30;10;2,48;32,33;;6;;17,24;83,6;0;916,82;2,85;14,67;73;;
04/08/2019 07:30;20;4,29;55,16;;8;0,013;17,81;92,28;0;917,6;2,84;126,26;72;;
04/08/2019 08:30;26;5,1;54,18;;13;0,037;19,32;78,65;0;918,44;2,97;287,9;66;;
04/08/2019 09:30;36;4,58;53,06;;11;0,063;21;71,19;0;919,01;3,26;472,72;60;;
04/08/2019 10:30;37;5;53,1;;16;0,076;22,68;41,42;0;919,15;3,31;614,63;54;;
04/08/2019 11:30;24;4,04;54,78;;11;0,086;22,99;67,11;0;919,06;3,41;579,8;;;
04/08/2019 12:30;21;3,95;57,15;;13;0,095;23,12;73,11;0;918,56;3,07;501,15;52;;
04/08/2019 13:30;30;3,36;57,72;;14;0,109;23,43;91,71;0;918,11;2,84;469,56;52;;
04/08/2019 14:30;21;3,64;60,78;;12;0,098;23,2;91,26;0;917,96;2,86;378,71;53;;
04/08/2019 15:30;21;3,89;61,15;;10;0,091;21,71;100,83;0;918,06;2,72;104,47;56;;
04/08/2019 16:30;13;4,55;48,38;;9;0,079;20,38;179,02;0;918,43;2,64;97,55;63;;
04/08/2019 17:30;21;5,62;47,55;;9;0,065;18,46;157,8;0;918,65;2,89;24,59;69;;
04/08/2019 18:30;8;7,43;43,32;;6;0,058;17;168,98;0;919,09;2,41;0;73;;
04/08/2019 19:30;15;4,22;37,29;;5;;16,4;164,56;0;919,99;2,99;0;75;;
04/08/2019 20:30;;2,91;25,1;;7;;15,66;174,41;0;920,42;2,95;0;76;;
04/08/2019 21:30;8;2,04;19,93;;4;;15,17;170,99;0;920,78;3;0;76;;
04/08/2019 22:30;8;1,08;12,23;;;;14,69;151,78;0;921;3,43;0;75;;
04/08/2019 23:30;10;0,8;12,63;;9;;14,28;119,98;0;921,22;3,25;0;;;
05/08/2019 00:30;8;0,34;6,45;;5;;14,15;102,84;0;921,44;2,7;0;;;
05/08/2019 01:30;4;0,32;6,64;;1;;13,96;83,26;0;921,16;2,56;0;76;;
05/08/2019 02:30;6;0,24;6,71;;2;;13,67;42,65;0;920,8;2,37;0;76;;
05/08/2019 03:30;6;0,28;6,67;;2;;13,35;65,07;0;920,82;2,58;0;78;;
05/08/2019 04:30;4;0,67;6,27;;3;;13,02;349,3;0;920,99;1,2;0;;;
05/08/2019 05:30;3;3,05;13,6;;2;;12,9;11,89;0;921,34;1,35;0;80;;
05/08/2019 06:30;;5,42;26,7;;;0,01;12,81;26,99;0;921,8;1,6;10,09;80;;
05/08/2019 07:30;;13,35;43,78;;;0,072;13,88;29,86;0;922,38;1,69;129,07;76;;
05/08/2019 08:30;5;8,09;47,44;;2;0,06;16,11;52,96;0;922,9;2,16;293,2;67;;
05/08/2019 09:30;17;6,3;48,32;;5;0,092;18,16;31,94;0;923,22;3,06;450,99;60;;
05/08/2019 10:30;27;5,1;49,36;;7;0,098;20,46;36,24;0;923,27;3,11;601,99;54;;
05/08/2019 11:30;40;10,98;;;8;0,181;22,87;19,07;0;923,04;3,33;659,21;47;;
05/08/2019 12:30;15;6,92;;;8;0,17;22,48;135,13;0;922,34;3,38;598,81;48;;
05/08/2019 13:30;18;7,15;50,45;;5;0,165;22,47;116,6;0;921,61;2,95;455,33;49;;
05/08/2019 14:30;17;7;54,24;;6;0,155;21,73;119,88;0;921,08;3,05;289,95;52;;
05/08/2019 15:30;23;7,68;52,13;;7;0,143;20,89;145,58;0;921,12;2,62;149,57;55;;
05/08/2019 16:30;22;7,22;50,96;;5;0,1;19,79;142;0;921,61;2,71;47,14;58;;
05/08/2019 17:30;15;11,54;49,5;;4;0,112;19,03;141,82;0;921,95;2,32;3,85;61;;
05/08/2019 18:30;13;12,66;46,23;;3;0,099;18,57;135,22;0;922,32;2,15;0;63;;
05/08/2019 19:30;12;9,19;39,52;;3;0,066;18,34;124,78;0;922,71;2,37;0;64;;
05/08/2019 20:30;9;4,76;29,32;;6;0,038;17,94;127,01;0;923,16;2,2;0;66;;
05/08/2019 21:30;6;3,52;21,25;;;0,03;17,32;201,62;0;923,49;2,16;0;70;;
05/08/2019 22:30;6;1,83;12,27;;5;0,02;16,54;197,59;0;923,55;1,98;0;72;;
05/08/2019 23:30;4;1,48;12,23;;;;15,99;199,88;0;923,41;2,1;0;75;;
06/08/2019 00:30;;0,51;6,23;;;;15,43;172,98;0;923,12;1,45;0;77;;
06/08/2019 01:30;;0,3;6,37;;;;15,27;143,45;0;922,97;1,75;0;78;;
06/08/2019 02:30;3;0,3;6,59;;2;;15,53;142,79;0;922,49;1,98;0;76;;
06/08/2019 03:30;;0,32;6,7;;;;15,27;115,72;0;922,16;1,8;0;77;;
06/08/2019 04:30;3;0,25;7,19;;;;15,83;111,6;0;921,88;2,82;0;74;;
06/08/2019 05:30;2;1,3;16,5;;1;;15,92;109,92;0;922,12;2,93;0;73;;
06/08/2019 06:30;5;6,56;28,21;;3;0,014;15,84;113,01;0;922,33;2,46;7,34;74;;
06/08/2019 07:30;4;12,42;47,58;;1;0,05;16,59;113,18;0;922,81;2,81;101,95;72;;
06/08/2019 08:30;6;11,09;46,61;;;0,067;17,67;95,74;0;922,91;3,16;206,96;68;;
06/08/2019 09:30;19;10,96;42,91;;;0,109;19,36;53,66;0;923,47;2,85;368,74;63;;
06/08/2019 10:30;22;8,8;42,59;;;0,126;20,63;58,39;0;923,5;3,04;439,88;59;;
06/08/2019 11:30;29;8,99;;;4;0,141;22,04;69,32;0;923,57;3,3;580,96;55;;
06/08/2019 12:30;14;9,81;;;4;0,155;21,58;57,05;0;923,01;2,97;357,33;57;;
06/08/2019 13:30;16;8,7;;;3;0,136;21,03;64,97;0;922,37;3,26;290,23;59;;
06/08/2019 14:30;11;8,17;;;4;0,121;21,67;96,95;0;921,62;2,97;306,14;57;;
06/08/2019 15:30;12;8,47;;;3;0,117;20,93;95,54;0;921,27;2,8;164,38;59;;
06/08/2019 16:30;8;10,88;;;;0,116;20,46;107,78;0;921,42;2,47;75,87;61;;
06/08/2019 17:30;12;12,65;;;5;0,112;19,77;100,91;0;921,74;2,32;10,62;64;;
06/08/2019 18:30;17;14,67;;;;0,122;19,33;106,07;0;922,08;2,02;0,01;65;;
06/08/2019 19:30;8;10,74;;;;0,076;19;108,48;0;922,28;1,82;0;67;;
06/08/2019 20:30;7;6,19;27,32;;6;0,045;18,53;96,81;0;922,2;1,86;0;;;
06/08/2019 21:30;14;5,4;20,26;;2;0,041;18,43;86,83;0;922,23;1,22;0;;;
06/08/2019 22:30;10;3,02;11,55;;4;0,057;18,58;119,74;0;922,4;1,1;0;68;;
06/08/2019 23:30;7;2,12;12,42;;5;0,018;18,59;86,18;0;922,64;1,65;0;68;;
07/08/2019 00:30;6;0,49;;;4;;18,16;101,55;0;922,07;2,41;0;71;;
07/08/2019 01:30;5;0,38;;;;;17,78;100,45;0;921,51;1,9;0;;;
07/08/2019 02:30;;0,34;;;;;17,95;99,84;0;921,17;1,87;0;72;;
07/08/2019 03:30;2;0,4;;;;;17,92;70,5;0;921,21;1,73;0;72;;
07/08/2019 04:30;;0,33;;;;;17,63;105,45;0;921,25;2,36;0;74;;
07/08/2019 05:30;;1,38;;;;;17,42;110,88;0;921,62;2,13;0;75;;
07/08/2019 06:30;;5,23;;;;0,016;17,15;94,56;0;921,81;2,2;7,26;76;;
07/08/2019 07:30;7;16,79;37,33;;3;0,091;18,1;69,33;0;922,32;1,89;134,62;72;;
07/08/2019 08:30;9;14,59;37,21;;2;0,125;20,45;37,24;0;922,72;2,49;303,94;64;;
07/08/2019 09:30;;11,86;;;;0,152;22,52;11,76;0;923,05;2,62;520,58;58;;
07/08/2019 10:30;4;7,01;;;3;0,122;23,17;56,76;0;923,46;3,06;484,33;55;;
07/08/2019 11:30;6;9,91;;;5;0,161;23,94;42,17;0;923,16;2,74;526,01;53;;
07/08/2019 12:30;9;11,49;;;5;0,18;24,29;23,71;0;922,2;2,6;428,17;52;;
07/08/2019 13:30;15;11,97;;;6;0,173;24,47;30,93;0;921,36;2,59;294,63;51;;
07/08/2019 14:30;14;13,73;;;2;0,182;24,46;30,1;0;920,77;2,42;288,83;52;;
07/08/2019 15:30;16;14,2;;;6;0,167;24,34;26,97;0;920,57;2,19;229;53;;
07/08/2019 16:30;;13,92;;;6;0,159;22,84;73,17;0;920,14;1,88;88,17;57;;
07/08/2019 17:30;15;28,6;;;9;0,281;22,03;18,77;0;920,05;1,34;21,58;60;;
07/08/2019 18:30;;25,08;;;6;0,213;20,74;71,25;0;920,07;1,49;0;64;;
07/08/2019 19:30;;25,54;;;6;0,188;20,38;84,23;0;920,38;0,98;0;64;;
07/08/2019 20:30;;;;;5;;19,59;64,25;0;920,64;0,77;;66;;
07/08/2019 21:30;;6,5;;;5;0,092;18,94;76,54;0;920,7;0,74;0;69;;
