date;PM10;NO2;O3;SO2;PM25;CO
04/11/2019 08:30;34;36,96;;;15;0,406
04/11/2019 09:30;26;25,87;;;17;0,291
04/11/2019 10:30;;17,26;;;11;0,265
04/11/2019 11:30;17;17,62;;;;0,255
04/11/2019 12:30;21;19,66;;;18;0,259
04/11/2019 13:30;;26,19;;;16;0,305
04/11/2019 14:30;19;23,97;;;17;0,298
04/11/2019 15:30;;24,09;;;;0,3
04/11/2019 16:30;26;15,89;;;15;0,255
04/11/2019 17:30;31;23,08;;;15;0,268
04/11/2019 18:30;;34,11;;;14;0,323
04/11/2019 19:30;25;23,68;;;16;0,299
04/11/2019 20:30;;15,18;;;25;0,264
04/11/2019 21:30;39;9,21;;;24;0,23
04/11/2019 22:30;22;3,38;;;;0,158
04/11/2019 23:30;22;4,95;;;;0,184
05/11/2019 00:30;;3,19;;;14;0,167
05/11/2019 01:30;15;2,51;;;14;0,147
05/11/2019 02:30;17;2,73;;;10;0,135
05/11/2019 03:30;17;4,49;;;12;0,138
05/11/2019 04:30;19;2,47;;;;0,156
05/11/2019 05:30;18;8,83;;;17;0,144
05/11/2019 06:30;54;27,18;;;26;0,389
05/11/2019 07:30;50;48,26;;;26;0,526
05/11/2019 08:30;24;34,71;;;;0,406
05/11/2019 09:30;;29,83;;;21;0,345
05/11/2019 10:30;29;29,57;;;22;0,353
05/11/2019 11:30;30;24,21;;;19;0,346
05/11/2019 12:30;28;22,44;;;15;0,334
05/11/2019 13:30;;21,57;;;13;0,335
05/11/2019 14:30;;20,92;;;15;0,301
05/11/2019 15:30;28;24,1;;;13;0,303
05/11/2019 16:30;;26,21;;;12;0,335
05/11/2019 17:30;48;57,37;;;21;0,626
05/11/2019 18:30;65;70,02;;;23;0,756
05/11/2019 19:30;;57,75;;;26;0,873
05/11/2019 20:30;61;39,71;;;27;1,001
05/11/2019 21:30;58;27,87;;;28;0,758
05/11/2019 22:30;52;15,99;;;30;0,731
05/11/2019 23:30;45;14,69;;;25;0,694
06/11/2019 00:30;34;5,76;;;25;0,437
06/11/2019 01:30;39;6,91;;;23;0,553
06/11/2019 02:30;44;7,58;;;32;0,658
06/11/2019 03:30;32;4,46;;;26;0,328
06/11/2019 04:30;17;1,16;;;16;0,131
06/11/2019 05:30;11;2,84;;;;
06/11/2019 06:30;10;6,52;;;;
06/11/2019 07:30;16;15,45;;;;0,139
06/11/2019 08:30;18;17,09;;;16;0,168
06/11/2019 09:30;;21,53;;;;0,243
06/11/2019 10:30;26;;;;19;
06/11/2019 11:30;;19,44;;;20;0,232
06/11/2019 12:30;29;21,75;;;15;0,234
06/11/2019 13:30;;24,67;;;19;0,263
06/11/2019 14:30;24;27,04;;;13;0,278
06/11/2019 15:30;;28,16;;;22;0,333
06/11/2019 16:30;23;28,8;;;14;0,334
06/11/2019 17:30;46;33,02;;;12;0,316
06/11/2019 18:30;;;;;;
06/11/2019 19:30;27;34,41;;;21;0,487
06/11/2019 20:30;57;20,99;;;20;0,501
06/11/2019 21:30;27;8,35;;;17;0,295
06/11/2019 22:30;22;2,54;;;19;0,207
06/11/2019 23:30;20;2,65;;;16;0,182
07/11/2019 00:30;14;0,73;;;10;0,117
07/11/2019 01:30;;;;;;
07/11/2019 02:30;19;0,53;;;14;
07/11/2019 03:30;25;0,47;;;16;
07/11/2019 04:30;25;0,56;;;;
07/11/2019 05:30;23;1,97;;;;
07/11/2019 06:30;41;12,35;;;24;0,121
07/11/2019 07:30;38;26,83;;;26;0,164
07/11/2019 08:30;30;24,82;;;17;0,191
07/11/2019 09:30;26;14,59;;;12;0,153
07/11/2019 10:30;25;10,61;;;20;0,144
07/11/2019 11:30;23;8,02;;;18;0,145
07/11/2019 12:30;29;15,2;;;17;0,211
07/11/2019 13:30;;17,95;;;21;0,236
07/11/2019 14:30;22;12,78;;;;0,186
07/11/2019 15:30;27;19,41;;;18;0,223
07/11/2019 16:30;;25,86;;;20;0,256
07/11/2019 17:30;29;33,33;;;26;0,306
07/11/2019 18:30;28;26,48;;;19;0,292
07/11/2019 19:30;33;17,22;;;20;0,273
07/11/2019 20:30;;12,45;;;18;0,238
07/11/2019 21:30;29;7,31;;;20;0,197
07/11/2019 22:30;27;2,77;;;22;0,173
07/11/2019 23:30;24;2,94;;;15;0,159
08/11/2019 00:30;25;1,14;;;11;0,118
08/11/2019 01:30;24;1,05;;;17;
08/11/2019 02:30;23;0,95;;;10;
08/11/2019 03:30;17;0,73;;;;
08/11/2019 04:30;19;0,73;;;15;
08/11/2019 05:30;22;1,98;;;11;
08/11/2019 06:30;20;4,89;;;15;
08/11/2019 07:30;19;18,34;;;16;0,137
08/11/2019 08:30;31;19,27;;;21;0,22
08/11/2019 09:30;30;12,51;;;16;0,211
08/11/2019 10:30;34;15,93;;;13;0,307
08/11/2019 11:30;26;10,62;;;12;0,25
08/11/2019 12:30;;21,51;;;19;0,334
08/11/2019 13:30;31;20,47;;;21;0,344
08/11/2019 14:30;;28,95;;;21;0,374
08/11/2019 15:30;39;31,52;;;24;0,396
08/11/2019 16:30;;34,26;;;23;0,409
08/11/2019 17:30;17;20,63;;;15;0,328
08/11/2019 18:30;20;25,76;;;10;0,341
08/11/2019 19:30;27;29,03;;;9;0,354
08/11/2019 20:30;19;19,35;;;6;0,295
08/11/2019 21:30;16;14,36;;;7;0,303
08/11/2019 22:30;21;7,67;;;18;0,335
08/11/2019 23:30;20;7,26;;;12;0,271
09/11/2019 00:30;11;2,08;;;7;0,155
09/11/2019 01:30;9;1,16;;;;0,109
09/11/2019 02:30;10;0,85;;;;
09/11/2019 03:30;11;0,85;;;;
09/11/2019 04:30;14;0,92;;;10;
09/11/2019 05:30;16;5,16;;;11;
09/11/2019 06:30;11;5,89;;;;
09/11/2019 07:30;20;11,27;;;15;
09/11/2019 08:30;22;12,6;;;17;0,127
09/11/2019 09:30;33;15,55;;;24;0,215
09/11/2019 10:30;;11,05;;;21;0,197
09/11/2019 11:30;21;13,61;;;15;0,211
09/11/2019 12:30;;13,77;;;18;0,203
09/11/2019 13:30;22;12,48;;;17;0,198
09/11/2019 14:30;25;15,22;;;13;0,218
09/11/2019 15:30;26;14,28;;;22;0,188
09/11/2019 16:30;;17,24;;;17;0,215
09/11/2019 17:30;20;25,21;;;14;0,258
09/11/2019 18:30;24;18,8;;;18;0,254
09/11/2019 19:30;33;15,24;;;21;0,293
09/11/2019 20:30;;6,93;;;15;0,257
09/11/2019 21:30;17;5,78;;;9;0,242
09/11/2019 22:30;18;3,25;;;17;0,24
09/11/2019 23:30;11;2,37;;;;0,173
10/11/2019 00:30;14;1,35;;;;0,18
10/11/2019 01:30;13;1,93;;;;0,207
10/11/2019 02:30;26;3,31;;;19;0,243
10/11/2019 03:30;34;3,94;;;;0,268
10/11/2019 04:30;41;4,17;;;;0,344
10/11/2019 05:30;25;9,53;;;18;0,203
10/11/2019 06:30;16;4,35;;;15;
10/11/2019 07:30;;11,2;;;14;0,119
10/11/2019 08:30;;10,56;;;23;0,142
10/11/2019 09:30;24;9,13;;;23;0,147
10/11/2019 10:30;24;12,39;;;21;0,204
10/11/2019 11:30;;9,8;;;21;0,214
10/11/2019 12:30;23;11,68;;;;0,238
10/11/2019 13:30;30;11,39;;;22;0,249
10/11/2019 14:30;;11,42;;;31;0,256
10/11/2019 15:30;30;17,75;;;19;0,265
10/11/2019 16:30;28;19,49;;;20;0,291
10/11/2019 17:30;;11,89;;;22;0,279
10/11/2019 18:30;29;11,66;;;18;0,27
10/11/2019 19:30;27;25,36;;;23;0,411
10/11/2019 20:30;;14,65;;;21;0,343
10/11/2019 21:30;24;16,42;;;13;0,387
10/11/2019 22:30;27;3,96;;;9;0,213
10/11/2019 23:30;18;2,79;;;15;0,189
11/11/2019 00:30;14;1,66;;;;0,18
11/11/2019 01:30;17;0,77;;;;0,125
11/11/2019 02:30;36;0,77;;;27;0,154
11/11/2019 03:30;26;0,73;;;22;0,127
11/11/2019 04:30;17;0,83;;;;0,15
11/11/2019 05:30;23;1,96;;;16;
11/11/2019 06:30;21;4,9;;;17;
11/11/2019 07:30;49;13,36;;;39;0,214
11/11/2019 08:30;34;18,16;;;31;0,247
11/11/2019 09:30;28;12,93;;;18;0,203
11/11/2019 10:30;33;21,57;;;20;0,283
11/11/2019 11:30;31;19,18;;;19;0,334
11/11/2019 12:30;;23,11;;;26;0,364
11/11/2019 13:30;;28,09;;;28;0,411
11/11/2019 14:30;38;37,8;;;27;0,448
11/11/2019 15:30;;28,9;;;23;0,39
11/11/2019 16:30;44;43,59;;;32;0,46
11/11/2019 17:30;;46,57;;;28;0,429
11/11/2019 18:30;64;19,87;;;25;0,342
11/11/2019 19:30;40;22,64;;;24;0,353
11/11/2019 20:30;40;11,02;;;23;0,284
11/11/2019 21:30;;;;;;
11/11/2019 22:30;;;;;;
11/11/2019 23:30;41;2,41;;;15;0,113
12/11/2019 00:30;15;1,16;;;;
12/11/2019 01:30;8;1,09;;;;
12/11/2019 02:30;6;0,84;;;;
12/11/2019 03:30;8;0,59;;;6;
12/11/2019 04:30;7;0,33;;;3;
12/11/2019 05:30;5;1,3;;;2;
12/11/2019 06:30;5;4,69;;;2;
12/11/2019 07:30;6;6,58;;;1;
12/11/2019 08:30;6;7,89;;;2;
12/11/2019 09:30;8;8,71;;;2;0,105
12/11/2019 10:30;10;5,85;;;9;
12/11/2019 11:30;14;10,42;;;10;0,151
12/11/2019 12:30;21;11,5;;;9;0,172
12/11/2019 13:30;;8,02;;;6;0,154
12/11/2019 14:30;11;7,49;;;8;0,153
12/11/2019 15:30;13;6,48;;;8;0,137
12/11/2019 16:30;14;7,66;;;11;0,148
12/11/2019 17:30;17;9,35;;;10;0,145
12/11/2019 18:30;20;12,04;;;15;0,155
12/11/2019 19:30;23;12,48;;;11;0,141
12/11/2019 20:30;18;8,18;;;9;0,112
12/11/2019 21:30;23;5,32;;;13;
12/11/2019 22:30;10;2,08;;;9;
12/11/2019 23:30;13;1,96;;;10;
13/11/2019 00:30;8;1,06;;;7;
13/11/2019 01:30;4;0,47;;;;
13/11/2019 02:30;2;0,37;;;;
13/11/2019 03:30;2;0,32;;;;
13/11/2019 04:30;3;0,31;;;;
13/11/2019 05:30;2;1,08;;;;
13/11/2019 06:30;1;2,79;;;;
13/11/2019 07:30;7;5,96;;;6;
13/11/2019 08:30;16;9,34;;;6;
13/11/2019 09:30;;7,98;;;;
13/11/2019 10:30;20;7,15;;;5;0,13
13/11/2019 11:30;19;7,85;;;10;0,148
13/11/2019 12:30;10;7,73;;;9;0,16
13/11/2019 13:30;12;10,83;;;11;0,186
13/11/2019 14:30;17;10,9;;;12;0,185
13/11/2019 15:30;12;10,04;;;8;0,175
13/11/2019 16:30;;10,49;;;8;0,181
13/11/2019 17:30;16;9,95;;;11;0,189
13/11/2019 18:30;27;17,46;;;12;0,224
13/11/2019 19:30;27;25,83;;;12;0,315
13/11/2019 20:30;;17,7;;;16;0,337
13/11/2019 21:30;12;15,2;;;;0,36
13/11/2019 22:30;18;4,09;;;13;0,19
13/11/2019 23:30;12;2,02;;;;0,15
14/11/2019 00:30;11;0,77;;;6;
14/11/2019 01:30;12;0,71;;;;
14/11/2019 02:30;10;0,56;;;;
14/11/2019 03:30;17;0,7;;;8;
14/11/2019 04:30;11;0,49;;;;
14/11/2019 05:30;8;1,26;;;;
14/11/2019 06:30;9;4,02;;;8;
14/11/2019 07:30;15;11,81;;;11;
14/11/2019 08:30;22;15,23;;;16;0,109
14/11/2019 09:30;15;11,05;;;6;0,115
14/11/2019 10:30;24;10,43;;;17;0,16
14/11/2019 11:30;26;13,66;;;;0,236
14/11/2019 12:30;;15,37;;;17;0,248
14/11/2019 13:30;16;18,17;;;12;0,29
14/11/2019 14:30;21;21,37;;;;0,287
14/11/2019 15:30;;14,85;;;;0,217
14/11/2019 16:30;30;31,42;;;;0,367
14/11/2019 17:30;27;34,18;;;;0,436
14/11/2019 18:30;23;48,11;;;;0,516
14/11/2019 19:30;15;44,2;;;;0,55
14/11/2019 20:30;11;17,29;;;;0,29
14/11/2019 21:30;20;12,21;;;;0,274
14/11/2019 22:30;44;10,67;;;;0,336
14/11/2019 23:30;22;7,66;;;;0,242
15/11/2019 00:30;11;3,66;;;;0,207
15/11/2019 01:30;10;1,94;;;;0,126
15/11/2019 02:30;10;1,58;;;;0,106
15/11/2019 03:30;12;1,92;;;;0,108
15/11/2019 04:30;14;1,93;;;;
15/11/2019 05:30;14;4,56;;;;
15/11/2019 06:30;13;11,01;;;;0,145
15/11/2019 07:30;20;23,82;;;;0,302
15/11/2019 08:30;21;28,23;;;;0,364
15/11/2019 09:30;18;22,84;;;;0,326
15/11/2019 10:30;11;19,3;;;;0,269
15/11/2019 11:30;23;16,69;;;;0,229
15/11/2019 12:30;27;16,04;;;;0,214
15/11/2019 13:30;27;14,64;;;;0,217
15/11/2019 14:30;32;15,14;;;;0,23
15/11/2019 15:30;28;14,31;;;;0,228
15/11/2019 16:30;24;22,12;;;;0,296
15/11/2019 17:30;20;34,8;;;;0,367
15/11/2019 18:30;21;39,73;;;;0,453
15/11/2019 19:30;15;34,62;;;;0,464
15/11/2019 20:30;19;25,94;;;;0,527
15/11/2019 21:30;20;21,23;;;;0,567
15/11/2019 22:30;16;8,14;;;;0,378
15/11/2019 23:30;14;6,27;;;;0,26
16/11/2019 00:30;18;3,42;;;;0,243
16/11/2019 01:30;32;4,31;;;;0,251
16/11/2019 02:30;24;2,71;;;;0,181
16/11/2019 03:30;17;1,52;;;;0,13
16/11/2019 04:30;17;1,81;;;;0,145
16/11/2019 05:30;25;7,16;;;;0,139
16/11/2019 06:30;24;13,82;;;;0,146
16/11/2019 07:30;26;26,95;;;;0,193
16/11/2019 08:30;31;27,66;;;;0,256
16/11/2019 09:30;18;30,06;;;;0,306
16/11/2019 10:30;28;20,76;;;;0,285
16/11/2019 11:30;29;16,77;;;;0,267
16/11/2019 12:30;20;18,31;;;;0,288
16/11/2019 13:30;18;16,32;;;;0,233
16/11/2019 14:30;23;20,92;;;;0,297
16/11/2019 15:30;29;20,11;;;;0,283
16/11/2019 16:30;11;10,91;;;;0,238
16/11/2019 17:30;16;11,14;;;;0,235
16/11/2019 18:30;16;13,31;;;;0,234
16/11/2019 19:30;19;17,21;;;;0,282
16/11/2019 20:30;13;7,72;;;;0,255
16/11/2019 21:30;14;5,36;;;;0,212
16/11/2019 22:30;19;3,28;;;;0,188
16/11/2019 23:30;10;2,62;;;;0,149
17/11/2019 00:30;14;1,1;;;;0,108
17/11/2019 01:30;11;0,86;;;;
17/11/2019 02:30;10;0,78;;;;
17/11/2019 03:30;8;0,53;;;;
17/11/2019 04:30;16;0,71;;;;
17/11/2019 05:30;6;1,43;;;;
17/11/2019 06:30;11;2,93;;;;
17/11/2019 07:30;8;4,82;;;;
17/11/2019 08:30;15;4,09;;;;
17/11/2019 09:30;6;4,07;;;;
17/11/2019 10:30;9;3,96;;;;0,111
17/11/2019 11:30;13;4,29;;;;0,133
17/11/2019 12:30;9;7,07;;;;0,156
17/11/2019 13:30;13;10,79;;;;0,193
17/11/2019 14:30;11;13,86;;;;0,23
17/11/2019 15:30;10;5,76;;;;0,171
17/11/2019 16:30;15;4,53;;;;0,149
17/11/2019 17:30;9;4,38;;;;0,149
17/11/2019 18:30;12;7,09;;;;0,167
17/11/2019 19:30;6;5,72;;;;0,153
17/11/2019 20:30;7;4,98;;;;0,128
17/11/2019 21:30;10;2,9;;;;
17/11/2019 22:30;12;1,79;;;;
17/11/2019 23:30;14;1,69;;;;
18/11/2019 00:30;17;0,83;;;;
18/11/2019 01:30;7;0,57;;;;
18/11/2019 02:30;11;0,67;;;;
18/11/2019 03:30;8;0,6;;;;
18/11/2019 04:30;5;0,45;;;;
18/11/2019 05:30;6;1,15;;;;
18/11/2019 06:30;12;5,7;;;;
18/11/2019 07:30;18;24,05;;;;0,137
18/11/2019 08:30;19;22,19;;;;0,177
18/11/2019 09:30;23;23,78;;;;0,254
18/11/2019 10:30;29;25,91;;;;0,337
18/11/2019 11:30;27;20,53;;;;0,291
18/11/2019 12:30;23;23,37;;;;0,297
18/11/2019 13:30;10;18,45;;;;0,244
18/11/2019 14:30;10;19,09;;;;0,247
18/11/2019 15:30;36;35,82;;;;0,413
18/11/2019 16:30;13;38,48;;;;0,371
18/11/2019 17:30;20;48;;;;0,441
18/11/2019 18:30;16;59,64;;;;0,595
18/11/2019 19:30;26;52,18;;;;0,587
18/11/2019 20:30;29;29,95;;;;0,569
18/11/2019 21:30;17;19,78;;;;0,441
18/11/2019 22:30;7;5,09;;;;0,173
18/11/2019 23:30;23;6,83;;;;0,273
19/11/2019 00:30;39;5,4;;;;0,313
19/11/2019 01:30;23;5,34;;;;0,3
19/11/2019 02:30;6;2,67;;;;0,147
19/11/2019 03:30;2;0,76;;;;
19/11/2019 04:30;8;0,56;;;;
19/11/2019 05:30;8;1,66;;;;
19/11/2019 06:30;23;8,96;;;;
19/11/2019 07:30;36;36,44;;;;0,242
19/11/2019 08:30;21;28,04;;;;0,278
19/11/2019 09:30;22;23,97;;;;0,301
19/11/2019 10:30;21;18,17;;;;0,272
19/11/2019 11:30;17;20,24;;;;0,32
19/11/2019 12:30;16;18,1;;;;0,271
19/11/2019 13:30;20;21,82;;;;0,285
19/11/2019 14:30;19;28,83;;;;0,326
19/11/2019 15:30;;;;;;
19/11/2019 16:30;17;28,84;;;;0,47
19/11/2019 17:30;17;50,24;;;;0,576
19/11/2019 18:30;26;58,81;;;;0,964
19/11/2019 19:30;27;44,1;;;;0,872
19/11/2019 20:30;25;27,86;;;;0,7
19/11/2019 21:30;37;19,25;;;;0,566
19/11/2019 22:30;24;6,52;;;;0,301
19/11/2019 23:30;13;3,46;;;;0,198
20/11/2019 00:30;22;2,02;;;;0,298
20/11/2019 01:30;17;1,91;;;;0,151
20/11/2019 02:30;9;0,76;;;;
20/11/2019 03:30;7;0,88;;;;
20/11/2019 04:30;6;0,68;;;;
20/11/2019 05:30;5;1,46;;;;
20/11/2019 06:30;21;12,1;;;;
20/11/2019 07:30;21;20,59;;;;0,123
20/11/2019 08:30;18;20,67;;;;0,161
20/11/2019 09:30;;19,68;;;;0,193
20/11/2019 10:30;23;18,3;;;;0,188
20/11/2019 11:30;22;26,13;;;;0,259
20/11/2019 12:30;34;35,05;;;;0,428
20/11/2019 13:30;35;28,78;;;;0,439
20/11/2019 14:30;31;29,51;;;;0,424
20/11/2019 15:30;28;24,11;;;;0,312
20/11/2019 16:30;18;22,91;;;;0,285
20/11/2019 17:30;23;22,74;;;;0,262
20/11/2019 18:30;16;17,73;;;;0,207
20/11/2019 19:30;13;13,81;;;;0,191
20/11/2019 20:30;12;10,92;;;;0,185
20/11/2019 21:30;15;7,78;;;;0,187
20/11/2019 22:30;8;4,19;;;;0,163
20/11/2019 23:30;17;6,68;;;;0,219
21/11/2019 00:30;7;2,59;;;;0,169
21/11/2019 01:30;8;1,17;;;;0,107
21/11/2019 02:30;6;0,57;;;;
21/11/2019 03:30;3;0,39;;;;
21/11/2019 04:30;4;0,51;;;;
21/11/2019 05:30;9;1,54;;;;
21/11/2019 06:30;7;4,33;;;;
21/11/2019 07:30;10;9,12;;;;
21/11/2019 08:30;10;7,59;;;;
21/11/2019 09:30;9;6,67;;;;0,112
21/11/2019 10:30;14;6,65;;;;0,129
21/11/2019 11:30;9;6,2;;;;0,15
21/11/2019 12:30;12;7,73;;;;0,182
21/11/2019 13:30;7;8,73;;;;0,2
21/11/2019 14:30;7;11,45;;;;0,225
21/11/2019 15:30;14;13,9;;;;0,225
21/11/2019 16:30;13;11,99;;;;0,21
21/11/2019 17:30;12;13,01;;;;0,205
21/11/2019 18:30;12;9,66;;;;0,204
21/11/2019 19:30;15;9,23;;;;0,191
21/11/2019 20:30;6;5,44;;;;0,137
21/11/2019 21:30;6;4,08;;;;0,102
21/11/2019 22:30;8;2,36;;;;
21/11/2019 23:30;6;2,9;;;;
22/11/2019 00:30;9;1,52;;;;
22/11/2019 01:30;9;1,04;;;;
22/11/2019 02:30;10;0,42;;;;
22/11/2019 03:30;6;0,33;;;;
22/11/2019 04:30;;0,24;;;;
22/11/2019 05:30;1;1,13;;;;
22/11/2019 06:30;5;4,21;;;;
22/11/2019 07:30;10;12,52;;;;
22/11/2019 08:30;9;10,47;;;;0,123
22/11/2019 09:30;14;9,02;;;;0,148
22/11/2019 10:30;10;8,94;;;;0,171
22/11/2019 11:30;11;11,48;;;;0,218
22/11/2019 12:30;12;11,12;;;;0,207
22/11/2019 13:30;17;13,61;;;;0,23
22/11/2019 14:30;18;22,17;;;;0,296
22/11/2019 15:30;14;21,04;;;;0,369
22/11/2019 16:30;10;9,07;;;;0,234
22/11/2019 17:30;14;23,48;;;;0,411
22/11/2019 18:30;;;;;;
22/11/2019 19:30;12;29,78;;;;0,831
22/11/2019 20:30;27;21,03;;;;0,64
22/11/2019 21:30;46;17,69;;;;0,691
22/11/2019 22:30;14;8,34;;;;0,487
22/11/2019 23:30;30;9,85;;;;0,649
23/11/2019 00:30;27;4,67;;;;0,541
23/11/2019 01:30;14;4,2;;;;0,334
23/11/2019 02:30;10;3,02;;;;0,226
23/11/2019 03:30;8;3,62;;;;0,231
23/11/2019 04:30;9;2,33;;;;0,131
23/11/2019 05:30;6;5,61;;;;
23/11/2019 06:30;15;12,38;;;;
23/11/2019 07:30;12;19,54;;;;0,105
23/11/2019 08:30;33;29,96;;;;0,276
23/11/2019 09:30;31;23,73;;;;0,269
23/11/2019 10:30;22;17,85;;;;0,248
23/11/2019 11:30;20;16,93;;;;0,267
23/11/2019 12:30;21;18,59;;;;0,278
23/11/2019 13:30;17;17,97;;;;0,254
23/11/2019 14:30;17;20,71;;;;0,286
23/11/2019 15:30;16;16,07;;;;0,219
23/11/2019 16:30;14;18,24;;;;0,234
23/11/2019 17:30;19;17,83;;;;0,228
23/11/2019 18:30;6;25,51;;;;0,307
23/11/2019 19:30;18;27,13;;;;0,379
23/11/2019 20:30;32;26,03;;;;0,499
23/11/2019 21:30;30;21,63;;;;0,528
23/11/2019 22:30;38;11,64;;;;0,641
23/11/2019 23:30;48;12,34;;;;0,821
24/11/2019 00:30;54;6,23;;;;0,893
24/11/2019 01:30;23;4,65;;;;0,455
24/11/2019 02:30;10;2,87;;;;0,258
24/11/2019 03:30;16;3,85;;;;0,313
24/11/2019 04:30;21;3,74;;;;0,285
24/11/2019 05:30;19;6,18;;;;0,19
24/11/2019 06:30;22;19,17;;;;0,22
24/11/2019 07:30;29;25,54;;;;0,323
24/11/2019 08:30;24;27,18;;;;0,281
24/11/2019 09:30;25;25,96;;;;0,295
24/11/2019 10:30;26;18,77;;;;0,303
24/11/2019 11:30;8;6,08;;;;0,161
24/11/2019 12:30;12;7,08;;;;0,163
24/11/2019 13:30;14;14,13;;;;0,226
24/11/2019 14:30;13;8,45;;;;0,198
24/11/2019 15:30;17;21,33;;;;0,302
24/11/2019 16:30;18;17,62;;;;0,274
24/11/2019 17:30;23;26,02;;;;0,333
24/11/2019 18:30;25;28,74;;;;0,37
24/11/2019 19:30;18;22,96;;;;0,383
24/11/2019 20:30;20;10,99;;;;0,269
24/11/2019 21:30;11;4,35;;;;0,114
24/11/2019 22:30;21;2,09;;;;
24/11/2019 23:30;11;1,75;;;;
25/11/2019 00:30;8;0,62;;;;
25/11/2019 01:30;;0,43;;;;
25/11/2019 02:30;6;0,35;;;;
25/11/2019 03:30;6;0,49;;;;
25/11/2019 04:30;5;0,42;;;;
25/11/2019 05:30;6;0,92;;;;
25/11/2019 06:30;4;2,71;;;;
25/11/2019 07:30;13;9,41;;;;
25/11/2019 08:30;10;8,26;;;;
25/11/2019 09:30;10;8,87;;;;0,121
25/11/2019 10:30;11;8,9;;;;0,177
25/11/2019 11:30;12;11,33;;;;0,234
25/11/2019 12:30;14;16,26;;;;0,296
25/11/2019 13:30;11;12,92;;;;0,283
25/11/2019 14:30;9;13,77;;;;0,261
25/11/2019 15:30;14;11,72;;;;0,25
25/11/2019 16:30;20;13,06;;;13;0,253
25/11/2019 17:30;17;15,27;;;12;0,272
25/11/2019 18:30;21;16,49;;;14;0,263
25/11/2019 19:30;23;20,83;;;10;0,252
25/11/2019 20:30;11;6,08;;;9;0,117
25/11/2019 21:30;11;4,4;;;;
25/11/2019 22:30;6;2,29;;;;
25/11/2019 23:30;2;1,83;;;;
26/11/2019 00:30;2;0,5;;;;
26/11/2019 01:30;5;0,65;;;;
26/11/2019 02:30;4;0,47;;;;
26/11/2019 03:30;3;0,47;;;;
26/11/2019 04:30;4;0,5;;;;
26/11/2019 05:30;3;1,95;;;;
26/11/2019 06:30;19;7,2;;;3;
26/11/2019 07:30;9;18,03;;;7;0,13
26/11/2019 08:30;7;10,41;;;;0,12
26/11/2019 09:30;11;10,61;;;5;0,161
26/11/2019 10:30;15;12,26;;;7;0,214
26/11/2019 11:30;17;12,4;;;5;0,252
26/11/2019 12:30;;12,76;;;4;0,255
26/11/2019 13:30;19;13,11;;;7;0,25
26/11/2019 14:30;20;17,99;;;8;0,288
26/11/2019 15:30;;17,5;;;11;0,252
26/11/2019 16:30;25;21,14;;;;0,281
26/11/2019 17:30;19;19,57;;;9;0,276
26/11/2019 18:30;14;11;;;7;0,217
26/11/2019 19:30;18;10,55;;;9;0,219
26/11/2019 20:30;21;7,25;;;10;0,182
26/11/2019 21:30;13;4,59;;;9;0,115
26/11/2019 22:30;15;2,33;;;6;
26/11/2019 23:30;2;1,87;;;;
27/11/2019 00:30;5;0,66;;;;
27/11/2019 01:30;10;0,54;;;5;
27/11/2019 02:30;8;0,35;;;3;
27/11/2019 03:30;7;0,25;;;3;
27/11/2019 04:30;4;0,49;;;2;
27/11/2019 05:30;5;1,99;;;4;
27/11/2019 06:30;11;6,54;;;8;
27/11/2019 07:30;18;12,81;;;7;0,118
27/11/2019 08:30;16;14,23;;;9;0,163
27/11/2019 09:30;;15,27;;;;0,212
27/11/2019 10:30;16;13,26;;;12;0,239
27/11/2019 11:30;;16,96;;;12;0,3
27/11/2019 12:30;26;19,52;;;14;0,308
27/11/2019 13:30;28;20,47;;;15;0,315
27/11/2019 14:30;29;25,43;;;15;0,358
27/11/2019 15:30;24;21,28;;;10;0,321
27/11/2019 16:30;33;27,09;;;15;0,343
27/11/2019 17:30;;45,75;;;12;0,456
27/11/2019 18:30;46;63,54;;;24;0,608
27/11/2019 19:30;29;45,17;;;20;0,443
27/11/2019 20:30;26;26,09;;;23;0,411
27/11/2019 21:30;25;15,82;;;16;0,344
27/11/2019 22:30;19;6,36;;;8;0,213
27/11/2019 23:30;23;4,96;;;9;0,155
28/11/2019 00:30;16;2,79;;;7;0,122
28/11/2019 01:30;15;2,03;;;14;
28/11/2019 02:30;16;2,18;;;13;
28/11/2019 03:30;16;1,65;;;10;
28/11/2019 04:30;18;1,99;;;17;
28/11/2019 05:30;20;6,94;;;13;
28/11/2019 06:30;33;20,15;;;14;0,315
28/11/2019 07:30;28;31,99;;;13;0,343
28/11/2019 08:30;;26,94;;;16;0,342
28/11/2019 09:30;27;22,05;;;7;0,303
28/11/2019 10:30;26;20,21;;;16;0,324
28/11/2019 11:30;;23,53;;;15;0,371
28/11/2019 12:30;22;21,44;;;11;0,344
28/11/2019 13:30;29;20,88;;;10;0,317
28/11/2019 14:30;;22,15;;;12;0,328
28/11/2019 15:30;29;22,31;;;10;0,312
28/11/2019 16:30;33;26,91;;;14;0,383
28/11/2019 17:30;;43,54;;;22;0,549
28/11/2019 18:30;23;34,27;;;20;0,452
28/11/2019 19:30;20;31,65;;;17;0,454
28/11/2019 20:30;12;22,08;;;10;0,385
28/11/2019 21:30;9;15,75;;;8;0,363
28/11/2019 22:30;5;8,67;;;;0,4
28/11/2019 23:30;4;5,18;;;;0,199
